sentence
city: ashburn, state: null, zip: 20147
city: kansas city, state: mo, zip: 64111
city: bremerton, state: null, zip: 98311
city: saint louis, state: mo, zip: 63105
city: saint louis, state: mo, zip: 63135
city: monett, state: mo, zip: 65708
city: forsyth, state: ga, zip: 31029
city: memphis, state: null, zip: 63555
city: augusta, state: ga, zip: 30907
city: bonita springs, state: null, zip: 34135
city: atlanta, state: ga, zip: 30307
city: wichita, state: null, zip: 67207
city: kansas city, state: mo, zip: 64154
city: topeka, state: null, zip: 66616
city: topeka, state: null, zip: 66614
city: topeka, state: null, zip: 66608
city: wichita, state: null, zip: 67214
city: topeka, state: null, zip: 66603
city: stone mountain, state: ga, zip: 30083
city: fayetteville, state: nc, zip: 28314
city: chandler, state: null, zip: 85224
city: canoga park, state: null, zip: 91304
city: brooklyn, state: ny ks me, zip: 11238
city: saint albans, state: ks me ny, zip: 11412
city: berryville, state: ar, zip: 72616
city: vancouver, state: null, zip: 98684
city: vacaville, state: null, zip: 95696
city: chickamauga, state: ga, zip: 30707
city: new york, state: ks me ny, zip: 10003
city: new york, state: ks me ny, zip: 10017
city: brooklyn, state: ks me ny, zip: 11238
city: new york, state: ks me ny, zip: 10031
city: new york, state: ks me ny, zip: 10017
city: new york, state: me ny ks, zip: 10001
city: marietta, state: ga, zip: 30062
city: new york, state: ks me ny, zip: 10031
city: murrayville, state: ga, zip: 30564
city: marietta, state: ga, zip: 30008
city: knoxville, state: ga, zip: 31050
city: atlanta, state: ga, zip: 30360
city: murrieta, state: null, zip: 92563
city: atlanta, state: ga, zip: 30324
city: haltom city, state: ks, zip: 76148
city: new york, state: ks me ny, zip: 10014
city: saint albans, state: ks me ny, zip: 11412
city: douglasville, state: ga, zip: 301354444
city: marietta, state: ga, zip: 30008
city: stockbridge, state: ga, zip: 30281
city: atlanta, state: ga, zip: 30311
city: new york, state: ks ny me, zip: 10040
city: douglas, state: ga, zip: 31533
city: duluth, state: ga, zip: 30096
city: cornelius, state: nc, zip: 28031
city: forest hills, state: me ny ks, zip: 11375
city: new york, state: me ny ks, zip: 10023
city: woodstock, state: ga, zip: 30188
city: canton, state: ga, zip: 30114
city: indianapolis, state: null, zip: 46222
city: ellenwood, state: ga, zip: 30294
city: lithonia, state: ga, zip: 30058
city: woodstock, state: ga, zip: 30189
city: norcross, state: ga, zip: 30071
city: washington, state: nc, zip: 20017
city: newark, state: nj, zip: 07107
city: rossville, state: ga, zip: 30741
city: locust grove, state: ga, zip: 30248
city: albany, state: ga, zip: 31702
city: jefferson, state: ga, zip: 30549
city: savannah, state: ga, zip: 31404
city: savannah, state: ga, zip: 31404
city: saint marys, state: ga, zip: 31558
city: park hills, state: null, zip: 41011
city: charlotte, state: nc, zip: 28208
city: saint marys, state: ga, zip: 31558
city: kennesaw, state: ga, zip: 30144
city: stone mountain, state: ga, zip: 30083
city: mcdonough, state: ga, zip: 30253
city: belle glade, state: null, zip: 33430
city: saint petersburg, state: null, zip: 33712
city: locust grove, state: ga, zip: 30248
city: belle glade, state: null, zip: 33430
city: lakeland, state: null, zip: 33810
city: camden, state: pa nj, zip: 08105
city: staten island, state: ny, zip: 10304
city: jackson, state: nj, zip: 08527
city: el mirage, state: az, zip: 85335
city: las vegas, state: null, zip: 89108
city: escondido, state: null, zip: 92027
city: concord, state: null, zip: 24538
city: massillon, state: null, zip: 44646
city: elk grove, state: null, zip: 95758
city: sonora, state: null, zip: 95370
city: modesto, state: null, zip: 95356
city: chesterfield, state: null, zip: 23838
city: dalton, state: ga, zip: 30721
city: los gatos, state: null, zip: 95032
city: san juan, state: null, zip: 78589
city: dallas, state: null, zip: 75241
city: austin, state: null, zip: 78759
city: levelland, state: null, zip: 79336
city: lawrenceville, state: ga, zip: 30044
city: lampasas, state: null, zip: 76550
city: humble, state: null, zip: 77346
city: harker heights, state: null, zip: 76548
city: san antonio, state: null, zip: 78230
city: houston, state: null, zip: 77043
city: serrekunda, state: null, zip: 0
city: westcliffe, state: null, zip: 81252
city: mayesville, state: sc, zip: 29104
city: mansfield, state: null, zip: 76063
city: manvel, state: null, zip: 77578
city: dexter, state: ga, zip: 31019
city: atlanta, state: ga, zip: 30341
city: riverdale, state: ga, zip: 30274
city: colorado springs, state: null, zip: 80902
city: charlotte, state: nc, zip: 28227
city: charlotte, state: nc, zip: 28262
city: charlotte, state: nc, zip: 28211
city: nogales, state: null, zip: 85621
city: paradise valley, state: null, zip: 85253
city: miramar, state: null, zip: 33023
city: washington, state: dc ks me, zip: 20019
city: washington, state: dc ks me, zip: 20003
city: port saint lucie, state: null, zip: 34983
city: charlotte, state: nc, zip: 28207
city: decatur, state: ga, zip: 30033
city: sebring, state: null, zip: 33870
city: cape elizabeth, state: dc ks me, zip: 04107
city: norcross, state: ga, zip: 30071
city: olathe, state: co, zip: 814251543
city: marietta, state: ga, zip: 30067
city: austell, state: ga, zip: 30106
city: roswell, state: ga, zip: 30076
city: elberton, state: null, zip: 30635
city: manchester, state: null, zip: 03103
city: dacula, state: ga, zip: 30019
city: etna, state: null, zip: 04434
city: framingham, state: ks, zip: 01701
city: atlanta, state: ga, zip: 30308
city: chestnut hill, state: null, zip: 02467
city: fairburn, state: ga, zip: 30213
city: martin, state: ga, zip: 30557
city: powder springs, state: ga, zip: 30127
city: derry, state: null, zip: 03038
city: plymouth, state: null, zip: 02360
city: raynham, state: null, zip: 02767
city: central falls, state: null, zip: 02863
city: pigeon forge, state: null, zip: 37863
city: westerly, state: null, zip: 02891
city: miami, state: null, zip: 33127
city: palm coast, state: null, zip: 32137
city: west warwick, state: null, zip: 02893
city: glastonbury, state: null, zip: 06033
city: newmarket, state: null, zip: 03857
city: brooklyn, state: null, zip: 11201
city: oviedo, state: null, zip: 32765
city: lawrenceville, state: ga, zip: 30044
city: durham, state: nc, zip: 27703
city: randolph, state: ks me, zip: 04346
city: woodstock, state: ga, zip: 30188
city: stone mountain, state: ga, zip: 30088
city: tucker, state: ga, zip: 30084
city: buford, state: ga, zip: 30519
city: tucker, state: ga, zip: 30084
city: winder, state: ga, zip: 30680
city: atlanta, state: ga, zip: 30345
city: bronx, state: null, zip: 10456
city: brooklyn, state: ny, zip: 11226
city: fairview, state: nj, zip: 07022
city: duluth, state: null, zip: 30097
city: utica, state: ny, zip: 13501
city: alpharetta, state: ga, zip: 30005
city: lithonia, state: ga, zip: 30038
city: charlotte, state: null, zip: 28216
city: brooklyn, state: ny, zip: 11203
city: rocky mount, state: nc, zip: 27804
city: beaumont, state: null, zip: 92223
city: alpharetta, state: ga, zip: 30022
city: far rockaway, state: ny, zip: 11691
city: arlington, state: null, zip: 76016
city: mt pearl, state: mi, zip: 0
city: syracuse, state: ny, zip: 13207
city: covington, state: ga, zip: 30016
city: huntersville, state: null, zip: 28078
city: covington, state: ga, zip: 30014
city: brooklyn, state: ny, zip: 11205
city: elmhurst, state: null, zip: 11373
city: decatur, state: ga, zip: 30035
city: albany, state: null, zip: 12210
city: clifton, state: null, zip: 07013
city: napanoch, state: null, zip: 12458
city: bronx, state: ny, zip: 10456
city: north chicago, state: null, zip: 60064
city: binghamton, state: null, zip: 13905
city: perry, state: ga, zip: 31069
city: bronx, state: ny, zip: 10465
city: tucker, state: ga, zip: 30084
city: richmond hill, state: null, zip: 11418
city: brooklyn, state: null, zip: 11207
city: columbus, state: ga, zip: 31909
city: tempe, state: null, zip: 85281
city: groton, state: null, zip: 13073
city: webster, state: null, zip: 14580
city: jackson, state: null, zip: 08527
city: brooklyn, state: null, zip: 11212
city: new york, state: ny, zip: 10027
city: bronx, state: null, zip: 10457
city: yonkers, state: null, zip: 10703
city: clarksville, state: null, zip: 37042
city: swan lake, state: null, zip: 12783
city: mamaroneck, state: null, zip: 10543
city: astoria, state: null, zip: 11102
city: new haven, state: null, zip: 06511
city: bronx, state: null, zip: 10462
city: new york, state: null, zip: 10002
city: flowery branch, state: ga, zip: 30542
city: rochester, state: null, zip: 14619
city: pembroke pines, state: null, zip: 33024
city: buffalo, state: null, zip: 14214
city: richmond, state: null, zip: 23224
city: weehawken, state: null, zip: 07086
city: atlanta, state: ga, zip: 30344
city: bronx, state: ny, zip: 10456
city: ellenwood, state: ga, zip: 30294
city: brooklyn, state: null, zip: 11214
city: baxley, state: ga, zip: 31513
city: port jervis, state: null, zip: 12771
city: brooklyn, state: null, zip: 11216
city: allentown, state: null, zip: 18102
city: new york, state: null, zip: 10027
city: brooklyn, state: null, zip: 11205
city: arlington, state: null, zip: 76018
city: bronx, state: null, zip: 10466
city: aurora, state: null, zip: 80011
city: exeter, state: null, zip: 18643
city: russellville, state: null, zip: 42276
city: arverne, state: null, zip: 11692
city: lawrenceville, state: null, zip: 30046
city: hiram, state: ga, zip: 30141
city: brooklyn, state: ny, zip: 11210
city: brooklyn, state: ny, zip: 11203
city: brooklyn, state: null, zip: 11225
city: corinth, state: null, zip: 12822
city: plattsburgh, state: null, zip: 12901
city: kimballton, state: null, zip: 51543
city: new rochelle, state: null, zip: 10801
city: mount union, state: null, zip: 52644
city: conshohocken, state: null, zip: 19428
city: macon, state: ga, zip: 31220
city: mooresville, state: null, zip: 28117
city: bronx, state: null, zip: 10468
city: stamford, state: null, zip: 06902
city: atlanta, state: ga, zip: 30349
city: jamaica, state: null, zip: 11435
city: buffalo, state: null, zip: 14218
city: rochester, state: null, zip: 14621
city: atlanta, state: ga, zip: 30310
city: waterloo, state: null, zip: 13165
city: west haven, state: null, zip: 06516
city: upper marlboro, state: null, zip: 20772
city: brooklyn, state: null, zip: 11204
city: los angeles, state: null, zip: 90048
city: austin, state: null, zip: 78725
city: bronx, state: null, zip: 10466
city: albany, state: null, zip: 12205
city: buffalo, state: null, zip: 14207
city: middleburg, state: null, zip: 32068
city: poughkeepsie, state: null, zip: 12603
city: bronx, state: null, zip: 10458
city: larchmont, state: null, zip: 10538
city: greenwich, state: null, zip: 06830
city: brooklyn, state: null, zip: 11210
city: bronx, state: ny, zip: 10452
city: bronx, state: null, zip: 10453
city: utica, state: null, zip: 13502
city: bronx, state: ny, zip: 10473
city: san diego, state: null, zip: 92108
city: new york, state: null, zip: 10037
city: elizabethport, state: null, zip: 07206
city: jonesboro, state: ga, zip: 30236
city: camden, state: null, zip: 13316
city: somers, state: null, zip: 10589
city: new york, state: null, zip: 10035
city: monroe, state: null, zip: 28112
city: hempstead, state: null, zip: 11550
city: trenton, state: null, zip: 08629
city: paterson, state: null, zip: 07501
city: browns mills, state: null, zip: 08015
city: newark, state: null, zip: 07112
city: barrington, state: null, zip: 08007
city: pleasantville, state: null, zip: 08232
city: lakewood, state: null, zip: 08701
city: bradenton, state: null, zip: 34205
city: trenton, state: null, zip: 08610
city: san antonio, state: null, zip: 78233
city: plattsburgh, state: null, zip: 12901
city: willingboro, state: null, zip: 08046
city: jersey city, state: null, zip: 07304
city: point pleasant boro, state: null, zip: 08742
city: atlanta, state: ga, zip: 30344
city: jersey city, state: null, zip: 07302
city: north bergen, state: null, zip: 07047
city: hillside, state: null, zip: 07205
city: paterson, state: null, zip: 07524
city: branchville, state: null, zip: 07826
city: lakewood, state: null, zip: 08701
city: wayne, state: null, zip: 07470
city: neptune, state: null, zip: 07753
city: blackwood, state: null, zip: 08012
city: woodstown, state: null, zip: 08098
city: severn, state: null, zip: 21144
city: hackettstown, state: null, zip: 07840
city: norcross, state: ga, zip: 30093
city: stratford, state: null, zip: 08084
city: westfield, state: null, zip: 07090
city: washington, state: null, zip: 07882
city: alexandria, state: va, zip: 22314
city: irvington, state: nj, zip: 07111
city: millburn, state: null, zip: 07041
city: clementon, state: null, zip: 08021
city: providence, state: null, zip: 02907
city: sicklerville, state: null, zip: 08081
city: palmyra, state: null, zip: 08065
city: mount laurel, state: null, zip: 08054
city: passaic, state: nj, zip: 07055
city: concord, state: null, zip: 94520
city: newark, state: null, zip: 07106
city: tobyhanna, state: null, zip: 18466
city: cliffside park, state: null, zip: 07010
city: south amboy, state: null, zip: 08879
city: largo, state: null, zip: 33771
city: sicklerville, state: null, zip: 08081
city: marlton, state: null, zip: 08053
city: trenton, state: null, zip: 08638
city: freehold, state: null, zip: 07728
city: perth amboy, state: null, zip: 08861
city: jackson, state: null, zip: 08527
city: piscataway, state: null, zip: 08854
city: cherry hill, state: null, zip: 08002
city: maple shade, state: null, zip: 08052
city: frisco, state: null, zip: 75034
city: brooklyn, state: null, zip: 11217
city: north brunswick, state: null, zip: 08902
city: ocean view, state: null, zip: 08230
city: elizabeth, state: null, zip: 07208
city: paterson, state: null, zip: 07504
city: west orange, state: null, zip: 07052
city: rahway, state: null, zip: 07065
city: los angeles, state: null, zip: 90036
city: buffalo, state: null, zip: 14212
city: nashville, state: null, zip: 37210
city: marietta, state: ga, zip: 30067
city: bloomfield, state: null, zip: 07003
city: alexandria, state: va, zip: 22304
